markers/latitude,markers/longitude,markers/mcnt,markers/nb,markers/type,markers/tema,markers/kung,markers/irm1
35.5552696,129.0724376,,N,gb,bm,korea/gbm/zusuj,보물 370호 울주 간월사지 석조여래좌상
35.1754066,128.0833747,,N,gb,bm,korea/gbm/zgnjj,보물 371호 산청 사월리 석조여래좌상
35.1626633,128.329991,,N,gb,bm,korea/gbm/zgnjj,보물 372호 진주 용암사지 승탑
35.3850133,127.6551843,,N,gb,bm,korea/gbm/zgnhy,보물 375호 함양 덕전리 마애여래입상
35.524913,127.7306207,,N,gb,bm,korea/gbm/zgnhy,보물 376호 함양 교산리 석조여래좌상
35.7002044,127.9326771,,N,gb,bm,korea/gbm/zgngc,보물 377호 거창 양평리 석조여래입상
35.6875924,127.8946811,,N,gb,bm,korea/gbm/zgngc,보물 378호 거창 상림리 석조보살입상
35.1959958,127.9409499,,N,gb,bm,korea/gbm/zgnjj,보물 379호 진주 묘엄사지 삼층석탑
35.5080643,128.2196009,,N,gb,bm,korea/gbm/zgnhc,보물 381호 합천 백암리 석등
35.523107,129.2235368,,N,gb,bm,korea/gbm/zusuj,보물 382호 울주 청송사지 삼층석탑
35.0336207,126.7112566,,N,gb,bm,korea/gbm/zjnnj,보물 394호 나주향교 대성전
37.5106837,127.0187627,,N,gb,bm,korea/gbm/zsusc,보물 398호 월인천강지곡 권상
36.5449934,126.5376229,,N,gb,bm,korea/gbm/zcnhs,보물 399호 홍성 고산사 대웅전
37.2774952,127.0167238,,N,gb,bm,korea/gbm/zggsu,보물 402호 수원 팔달문
37.2854674,127.0096666,,N,gb,bm,korea/gbm/zggsu,보물 403호 수원 화서문
36.8398325,127.3411481,,N,gb,bm,korea/gbm/zcnjic,보물 404호 진천 연곡리 석비
37.0543257,128.4171233,,N,gb,bm,korea/gbm/zcndy,보물 405호 단양 향산리 삼층석탑
36.8622602,128.0971572,,N,gb,bm,korea/gbm/zcnjc,보물 406호 제천 덕주사 마애여래입상
36.8102979,126.6496903,,N,gb,bm,korea/gbm/zcndj,보물 409호 당진 영탑사 금동비로자나불삼존좌상
36.0019578,129.252727,,N,gb,bm,korea/gbm/zgbgjh,보물 411호 경주 양동 무첨당
35.9999673,129.2528452,,N,gb,bm,korea/gbm/zgbgjh,보물 412호 경주 양동 향단
36.5383346,128.5171823,,N,gb,bm,korea/gbm/zgbad,보물 414호 안동 하회 충효당
35.4347906,127.3014767,,N,gb,bm,korea/gbm/zjbnu,보물 423호 남원 신계리 마애여래좌상
36.1277765,128.7794497,,N,gb,bm,korea/gbm/zgbgu,보물 428호 군위 인각사 보각국사탑 및 비
35.9450246,128.7789539,,N,gb,bm,korea/gbm/zgbgs,보물 429호 경산 불굴사 삼층석탑
35.9815176,128.736484,,N,gb,bm,korea/gbm/zgbgs,보물 431호 경산 팔공산 관봉 석조여래좌상
37.0781956,127.4308268,,N,gb,bm,korea/gbm/zggasu,보물 435호 안성 봉업사지 오층석탑
35.2157474,128.7016204,,N,gb,bm,korea/gbm/zgncu,보물 436호 창원 불곡사 석조비로자나불좌상
35.9993969,129.2522672,,N,gb,bm,korea/gbm/zgbgjh,보물 442호 경주 양동 관가정
38.1720203,128.4994679,,N,gb,bm,korea/gbm/zgusok,보물 443호 속초 향성사지 삼층석탑
36.5359812,128.8560666,,N,gb,bm,korea/gbm/zgbad,보물 450호 안동 의성김씨 종택
36.6921479,128.3975254,,N,gb,bm,korea/gbm/zgbyec,보물 457호 예천권씨 초간종택 별당
37.1478964,128.2309168,,N,gb,bm,korea/gbm/zcnjc,보물 459호 제천 장락동 칠층모전석탑
35.9374973,128.8985278,,N,gb,bm,korea/gbm/zgbyc,보물 465호 영천 신월리 삼층석탑
35.4548326,128.8461553,,N,gb,bm,korea/gbm/zgnmy,보물 466호 밀양 만어사 삼층석탑
35.4607816,128.811876,,N,gb,bm,korea/gbm/zgnmy,보물 468호 밀양 숭진리 삼층석탑
36.2515591,128.3618659,,N,gb,bm,korea/gbm/zgbgm,보물 469호 구미 낙산리 삼층석탑
36.2558675,128.3982017,,N,gb,bm,korea/gbm/zgbgm,보물 470호 구미 도리사 석탑
35.3277179,127.7359294,,N,gb,bm,korea/gbm/zgnsac,보물 473호 산청 법계사 삼층석탑
35.394071,127.7035701,,N,gb,bm,korea/gbm/zgnhy,보물 474호 함양 벽송사 삼층석탑
36.4638487,128.6638653,,N,gb,bm,korea/gbm/zgbad,보물 475호 안동 소호헌
36.0922785,128.3012848,,N,gb,bm,korea/gbm/zgbgm,보물 490호 구미 금오산 마애여래입상
35.3161833,128.974843,,N,gb,bm,korea/gbm/zgnys,보물 491호 양산 용화사 석조여래좌상
36.2037041,128.3739567,,N,gb,bm,korea/gbm/zgbgm,보물 492호 구미 해평리 석조여래좌상
35.4916326,128.7562743,,N,gb,bm,korea/gbm/zgnmy,보물 493호 밀양 무봉사 석조여래좌상
38.0764533,128.4399502,,N,gb,bm,korea/gbm/zguyy,보물 497호 양양 오색리 삼층석탑
36.9292037,129.3467085,,N,gb,bm,korea/gbm/zgbuj,보물 498호 울진 구산리 삼층석탑
34.5925051,126.3104672,,N,gb,bm,korea/gbm/zjnhn,보물 503호 해남 명량대첩비
35.2523717,126.5278787,,N,gb,bm,korea/gbm/zjnyg,보물 504호 영광 신천리 삼층석탑
35.3205653,126.9924192,,N,gb,bm,korea/gbm/zjndy,보물 505호 담양 객사리 석당간
35.319871,126.9917766,,N,gb,bm,korea/gbm/zjndy,보물 506호 담양 남산리 오층석탑
36.6785065,126.6679664,,N,gb,bm,korea/gbm/zcnys,보물 508호 예산 삽교읍 석조보살입상
35.2321917,127.386797,,N,gb,bm,korea/gbm/zjngr,보물 509호 구례 논곡리 삼층석탑
36.0016495,128.5940823,,N,gb,bm,korea/gbm/zgbcg,보물 510호 칠곡 기성리 삼층석탑
36.5507886,127.5619943,,N,gb,bm,korea/gbm/zcncej,보물 511호 청주 계산리 오층석탑
36.9466079,127.9007857,,N,gb,bm,korea/gbm/zcncuj,보물 512호 충주 단호사 철조여래좌상
36.0394792,128.9689488,,N,gb,bm,korea/gbm/zgbyc,보물 513호 영천 선원동 철조여래좌상
35.9250814,128.9409113,,N,gb,bm,korea/gbm/zgbyc,보물 517호 영천 청제비
35.9664395,128.9289381,,N,gb,bm,korea/gbm/zgbyc,보물 521호 영천 숭렬당
34.5373399,126.2931963,,N,gb,bm,korea/gbm/zjnjd,보물 529호 진도 금골산 오층석탑
35.7344716,127.7941089,,N,gb,bm,korea/gbm/zgngc,보물 530호 거창 가섭암지 마애여래삼존입상
36.7442283,127.0081002,,N,gb,bm,korea/gbm/zcnas,보물 536호 아산 평촌리 석조약사여래입상
36.7611981,127.0162656,,N,gb,bm,korea/gbm/zcnas,보물 537호 아산 읍내동 당간지주
36.603877,126.6684129,,N,gb,bm,korea/gbm/zcnhs,보물 538호 홍성 오관리 당간지주
33.250296,126.2783386,,N,gb,bm,korea/gbm/zjjsgp,보물 547-2호 김정희 종가 유물 일괄
36.5743587,128.5803151,,N,gb,bm,korea/gbm/zgbad,보물 553호 안동 예안이씨 충효당
35.9116288,128.4162098,,N,gb,bm,korea/gbm/zdgds,보물 554호 달성 태고정
35.9361915,128.7660091,,N,gb,bm,korea/gbm/zgbgs,보물 562호 경산 환성사 대웅전
35.4532625,128.5296369,,N,gb,bm,korea/gbm/zgncn,보물 564호 창녕 영산 만년교
36.9503963,126.9653492,,N,gb,bm,korea/gbm/zggpt,보물 565호 평택 심복사 석조비로자나불좌상
36.8524201,127.6916697,,N,gb,bm,korea/gbm/zcbgs,보물 566호 유근 초상
37.1080462,127.1010533,,N,gb,bm,korea/gbm/zggpt,보물 567호 평택 만기사 철조여래좌상
37.5515729,126.9249738,,N,gb,bm,korea/gbm/zsump,보물 569-9호 안중근의사유묵
35.8045231,129.4206753,,N,gb,bm,korea/gbm/zgbgje,보물 581호 경주 골굴암 마애여래좌상
35.8184232,127.1453626,,N,gb,bm,korea/gbm/zjbjj,보물 583호 전주 풍패지관
35.1223937,126.9722004,,N,gb,bm,korea/gbm/zgjdg,보물 600호 광주 약사암 석조여래좌상
35.7125684,128.2918936,,N,gb,bm,korea/gbm/zgbgr,보물 605호 고령 장기리 암각화
35.9104994,127.2569877,,N,gb,bm,korea/gbm/zjboj,보물 608호 완주 위봉사 보광명전
36.6471533,129.1702411,,N,gb,bm,korea/gbm/zgbyy,보물 609호 영양 화천리 삼층석탑
36.6519173,129.1145965,,N,gb,bm,korea/gbm/zgbyy,보물 610호 영양 현리 삼층석탑
37.3717314,128.2611565,,N,gb,bm,korea/gbm/zguyu,보물 612호 영월 흥녕사지 징효대사탑비
35.0945538,128.0143557,,N,gb,bm,korea/gbm/zgnsc,보물 614호 사천 흥사리 매향비
35.9696048,128.928247,,N,gb,bm,korea/gbm/zgbyc,보물 616호 영천향교 대성전
35.9647407,128.9284035,,N,gb,bm,korea/gbm/zgbyc,보물 652-10호 이형상 수고본-동이산략
35.951762,128.3749624,,N,gb,bm,korea/gbm/zgbcg,보물 655호 칠곡 노석리 마애불상군
37.6422588,126.9524402,,N,gb,bm,korea/gbm/zsuep,보물 657호 서울 삼천사지 마애여래입상
35.8284636,129.2396634,,N,gb,bm,korea/gbm/zgbgjc,보물 665호 경주 남산 마애보살삼존좌상
35.7948782,129.2218185,,N,gb,bm,korea/gbm/zgbgja,보물 666호 경주 남산 삼릉계 석조여래좌상
36.7474224,128.5157042,,N,gb,bm,korea/gbm/zgbyec,보물 667호 예천 한천사 철조비로자나불좌상
35.6975449,128.4519079,,N,gb,bm,korea/gbm/zdgds,보물 673호 달성 현풍 석빙고
36.6460892,129.3659885,,N,gb,bm,korea/gbm/zgbyd,보물 674호 영덕 유금사 삼층석탑
35.6342268,128.8546511,,N,gb,bm,korea/gbm/zgbcd,보물 677호 청도 장연사지 동·서 삼층석탑
36.2242016,128.2014444,,N,gb,bm,korea/gbm/zgbgc,보물 679호 김천 광덕리 석조보살입상
36.8432186,128.6854109,,N,gb,bm,korea/gbm/zgbyj,보물 680호 영주 신암리 마애여래삼존상
36.2577874,128.602126,,N,gb,bm,korea/gbm/zgbgu,보물 682호 군위 지보사 삼층석탑
36.5294327,127.9164236,,N,gb,bm,korea/gbm/zgbsaj,보물 683호 상주 상오리 칠층석탑
34.9081109,126.8011114,,N,gb,bm,korea/gbm/zjnnj,보물 694-2호 불조삼경
37.0161555,127.8654282,,N,gb,bm,korea/gbm/zcncuj,보물 700-2호 선림보훈
37.5636528,126.9749684,,N,gb,bm,korea/gbm/zsujg,보물 713호 동인지문46 권13∼15
36.6526362,127.4954185,,N,gb,bm,korea/gbm/zcncej,보물 720-2호 금강반야경소론찬요조현록
35.3135132,126.990167,,N,gb,bm,korea/gbm/zjndy,보물 737호 불조역대통재
35.8139356,128.7631021,,N,gb,bm,korea/gbm/zgbgs,보물 747호 최문병 의병장 안장
37.6145101,127.004576,,N,gb,bm,korea/gbm/zsusb,보물 748호 서울 경국사 목각아미타여래설법상
35.4164308,129.2119098,,N,gb,bm,korea/gbm/zgnys,보물 758-2호 남명천화상송증도가
35.2797508,127.9678256,,N,gb,bm,korea/gbm/zgnsac,보물 774-2호 선종영가집
36.7545818,126.6777446,,N,gb,bm,korea/gbm/zcnys,보물 794호 예산 화전리 석조사면불상
34.5515158,126.9047497,,N,gb,bm,korea/gbm/zjnjh,보물 795호 장흥 천관사 삼층석탑
35.0619674,127.5140122,,N,gb,bm,korea/gbm/zjnsc,보물 804호 순천 정혜사 대웅전
35.9741304,128.7130424,,N,gb,bm,korea/gbm/zdgdg,보물 805호 대구 북지장사 지장전
37.2811708,127.4152968,,N,gb,bm,korea/gbm/zggic,보물 822호 이천 영월암 마애여래입상
36.9395426,127.3067324,,N,gb,bm,korea/gbm/zggasu,보물 823호 안성 석남사 영산전
36.0815862,126.9155704,,N,gb,bm,korea/gbm/zjbisa,보물 825호 익산 숭림사 보광전
34.6664921,126.7775473,,N,gb,bm,korea/gbm/zjngj,보물 829호 강진 금곡사 삼층석탑
34.873264,127.3948321,,N,gb,bm,korea/gbm/zjnsc,보물 831호 순천 동화사 삼층석탑
36.9505386,128.5432244,,N,gb,bm,korea/gbm/zgbyj,보물 832호 영주 성혈사 나한전
35.7158554,128.7196884,,N,gb,bm,korea/gbm/zgbcd,보물 836호 청도 대적사 극락전
37.5912926,127.0221306,,N,gb,bm,korea/gbm/zsusb,보물 850호 대동여지도 신유본
35.8991719,129.1333088,,N,gb,bm,korea/gbm/zgbgjg,보물 907호 경주 남사리 삼층석탑
35.8694552,129.1218123,,N,gb,bm,korea/gbm/zgbgjg,보물 908호 경주 용명리 삼층석탑
35.8136854,129.2170266,,N,gb,bm,korea/gbm/zgbgjc,보물 909호 경주 남간사지 당간지주
35.7903006,129.3220729,,N,gb,bm,korea/gbm/zgbgje,보물 912호 경주 마동 삼층석탑
35.5591428,126.7773734,,N,gb,bm,korea/gbm/zjbje,보물 914호 정읍 보화리 석조이불입상
34.7999986,127.2305264,,N,gb,bm,korea/gbm/zjnbs,보물 943호 보성 우천리 삼층석탑
34.8669584,127.2282949,,N,gb,bm,korea/gbm/zjnbs,보물 944호 보성 유신리 마애여래좌상
36.783455,127.223211,,N,gb,bm,korea/gbm/zcncz,보물 952호 이광악 선무공신교서
35.2498032,128.9737615,,N,gb,bm,korea/gbm/zgngh,보물 961-1호 묘법연화경 권4~7
35.1573358,128.690122,,N,gb,bm,korea/gbm/zgncu,보물 961-2호 묘법연화경 권4~7
37.2059464,126.8454922,,N,gb,bm,korea/gbm/zgghs,보물 980호 화성 봉림사 목조아미타여래좌상
37.5178593,127.2087531,,N,gb,bm,korea/gbm/zgghn,보물 981호 하남 교산동 마애약사여래좌상
37.2723469,127.3839447,,N,gb,bm,korea/gbm/zggic,보물 982호 이천 장암리 마애보살반가상
36.262662,127.8173967,,N,gb,bm,korea/gbm/zcnyd,보물 984호 영동 신항리 석조여래삼존입상
36.641638,127.4820562,,N,gb,bm,korea/gbm/zcncej,보물 985호 청주 용화사 석조불상군
36.377457,126.7835775,,N,gb,bm,korea/gbm/zcncy,보물 986호 청양 운장암 금동보살좌상
36.8807894,126.6881544,,N,gb,bm,korea/gbm/zcndj,보물 987호 당진 신암사 금동여래좌상
36.0609901,128.6540912,,N,gb,bm,korea/gbm/zgbgu,보물 988호 군위 대율리 석조여래입상
36.5985648,129.3011629,,N,gb,bm,korea/gbm/zgbyd,보물 993호 영덕 장륙사 건칠관음보살좌상
37.7506525,126.4379337,,N,gb,bm,korea/gbm/zicgh,보물 994호 강화 백련사 철조아미타여래좌상
35.4051778,129.131185,,N,gb,bm,korea/gbm/zgnys,보물 998호 양산 미타암 석조아미타여래입상
36.1303652,127.4931251,,N,gb,bm,korea/gbm/zcngs,보물 1007호 조헌 관련 유품
37.3212174,127.12835,,N,gb,bm,korea/gbm/zsuys,보물 1084호 안중근의사유묵
37.608693,126.9570533,,N,gb,bm,korea/gbm/zsujr,보물 1090호 권근 응제시주
35.975328,128.9327728,,N,gb,bm,korea/gbm/zgbyc,보물 1109호 임고서원 전적
35.3550225,127.8068659,,N,gb,bm,korea/gbm/zgnsac,보물 1112호 산청 대원사 다층석탑
34.900219,127.135559,,N,gb,bm,korea/gbm/zjnbs,보물 1115호 보성 봉천리 오층석탑
35.01827,127.1713258,,N,gb,bm,korea/gbm/zjnhs,보물 1116호 화순 유마사 해련탑
34.7910516,126.7042623,,N,gb,bm,korea/gbm/zjnya,보물 1118호 영암 성풍사지 오층석탑
36.1152591,128.4129209,,N,gb,bm,korea/gbm/zgbgm,보물 1122호 구미 황상동 마애여래입상
35.3672662,127.5482873,,N,gb,bm,korea/gbm/zjbnu,보물 1123호 남원 개령암지 마애불상군
37.5444347,126.8793961,,N,gb,bm,korea/gbm/zsuyc,보물 1147-3호 묘법연화경 권5~7
37.5538226,126.980525,,N,gb,bm,korea/gbm/zsujg,보물 1150호 안중근의사유묵
37.5844033,127.0159371,,N,gb,bm,korea/gbm/zsusb,"보물 1164-2호 묘법연화경 권3~4, 5~7"
36.4523272,127.4380653,,N,gb,bm,korea/gbm/zdjdd,보물 1165호 예념미타도량참법 권3~4·7~8
38.1646932,128.3738423,,N,gb,bm,korea/gbm/zguij,보물 1182호 인제 백담사 목조아미타여래좌상 및 복장유물
33.5293251,126.598219,,N,gb,bm,korea/gbm/zjjjj,보물 1187호 제주 불탑사 오층석탑
35.7649965,129.2211365,,N,gb,bm,korea/gbm/zgbgja,보물 1188호 경주 남산 천룡사지 삼층석탑
36.7866456,127.1632591,,N,gb,bm,korea/gbm/zcnca,보물 1189-1호 박문수초상
37.5972361,126.9333074,,N,gb,bm,korea/gbm/zsuep,보물 1196-2호 묘법연화경 권4~7
37.5753796,127.0133827,,N,gb,bm,korea/gbm/zsujr,보물 1210호 청량산괘불탱
37.9452218,127.0847811,,N,gb,bm,korea/gbm/zggdd,보물 1211호 반야바라밀다심경약소
35.5755692,128.9845541,,N,gb,bm,korea/gbm/zgnmy,보물 1213호 밀양 천황사 석조비로자나불좌상
37.6046458,126.7060482,,N,gb,bm,korea/gbm/zgggpb,보물 1225호 묘법연화경 권7(언해)
37.5441859,126.9591389,,N,gb,bm,korea/gbm/zsuys,보물 1245호 백범일지
36.6285573,127.5360805,,N,gb,bm,korea/gbm/zcncej,보물 1258호 보살사영산회괘불탱
36.6501807,126.655803,,N,gb,bm,korea/gbm/zcnhs,보물 1262호 용봉사영산회괘불탱
35.7577976,127.3975907,,N,gb,bm,korea/gbm/zjbja,보물 1266호 금당사괘불탱
35.9447543,127.6914999,,N,gb,bm,korea/gbm/zjbmj,보물 1267호 안국사영산회괘불탱
36.0399001,128.7183182,,N,gb,bm,korea/gbm/zgbyc,보물 1271호 수도사노사나불괘불탱
36.4377569,128.080728,,N,gb,bm,korea/gbm/zgbsaj,보물 1278호 북장사영산회괘불탱
35.0404303,126.8839349,,N,gb,bm,korea/gbm/zjnnj,보물 1279호 죽림사세존괘불탱
35.9262869,129.3687066,,N,gb,bm,korea/gbm/zgbph,보물 1280호 포항 오어사 동종
37.4782235,127.0094395,,N,gb,bm,korea/gbm/zsusc,보물 1291호 대악후보
36.8792597,128.1304047,,N,gb,bm,korea/gbm/zcnjc,보물 1296호 제천 신륵사 삼층석탑
36.7572673,127.6552864,,N,gb,bm,korea/gbm/zcbgs,보물 1299호 괴산 보안사 삼층석탑
34.7340726,126.6041048,,N,gb,bm,korea/gbm/zjnya,보물 1305호 김완초상
37.7137952,127.8450928,,N,gb,bm,korea/gbm/zguhc,보물 1308호 홍진 호성공신교서
34.7608723,126.5849128,,N,gb,bm,korea/gbm/zjnya,보물 1309호 영암 엄길리 암각 매향명
35.2492785,127.1434211,,N,gb,bm,korea/gbm/zjngs,보물 1322호 곡성 가곡리 오층석탑
37.4545821,126.7824092,,N,gb,bm,korea/gbm/zggsh,보물 1324호 시흥 소래산 마애보살입상
38.4021346,128.3780009,,N,gb,bm,korea/gbm/zgugs,보물 1336호 고성 건봉사 능파교
38.3868174,128.4082535,,N,gb,bm,korea/gbm/zgugs,보물 1337호 고성 육송정 홍교
36.259381,127.5641156,,N,gb,bm,korea/gbm/zcnoc,보물 1338호 옥천 용암사 동·서 삼층석탑
36.1560472,126.7970273,,N,gb,bm,korea/gbm/zcnby,보물 1339호 오덕사괘불탱
34.5428865,127.2874653,,N,gb,bm,korea/gbm/zjngh,보물 1344호 금탑사괘불탱
35.0830659,126.9846745,,N,gb,bm,korea/gbm/zjnhs,보물 1345호 만연사괘불탱
35.4393281,126.8831185,,N,gb,bm,korea/gbm/zjnjs,보물 1346호 장성 백양사 소요대사탑
38.1646924,128.3738438,,N,gb,bm,korea/gbm/zcnyd,보물 1371호 영동 반야사 삼층석탑
35.0307062,126.593078,,N,gb,bm,korea/gbm/zjnhp,보물 1372호 함평 고막천 석교
36.3513525,128.1668331,,N,gb,bm,korea/gbm/zgbsaj,보물 1374호 용흥사삼불회괘불탱
34.5877044,126.7482078,,N,gb,bm,korea/gbm/zjngj,보물 1396호 강진 백련사 사적비
35.7596928,129.3200774,,N,gb,bm,korea/gbm/zgbgje,보물 1427호 경주 원성왕릉 석상 및 석주일괄
35.6975073,129.3494606,,N,gb,bm,korea/gbm/zgbgje,보물 1429호 경주 원원사지 동·서 삼층석탑
35.6130628,128.7378535,,N,gb,bm,korea/gbm/zgbcd,보물 1432호 적천사괘불탱및지주
36.1084238,127.303285,,N,gb,bm,korea/gbm/zjboj,보물 1434호 완주 안심사 금강계단
37.43352,126.8781536,,N,gb,bm,korea/gbm/zgggm,보물 1435호 이원익초상
35.7686371,127.810995,,N,gb,bm,korea/gbm/zgngc,보물 1436호 거창 농산리 석조여래입상
37.6087061,126.9166195,,N,gb,bm,korea/gbm/zsuep,보물 1462호 서울 인조별서 유기비
37.2839121,127.010446,,N,gb,bm,korea/gbm/zggsu,보물 1477호 채제공 초상 일괄
36.4891647,127.1468652,,N,gb,bm,korea/gbm/zcngj,보물 1495호 윤증 초상 일괄
35.1479733,126.9415089,,N,gb,bm,korea/gbm/zgjdg,보물 1507호 광주 자운사 목조아미타여래좌상 및 복장유물
35.4293915,127.3576302,,N,gb,bm,korea/gbm/zjbnu,보물 1517호 남원 선국사 건칠아미타여래좌상 및 복장유물
35.5683261,129.1338475,,N,gb,bm,korea/gbm/zusuj,보물 1518-2호 대방광원각수다라요의경
36.3368383,127.2996944,,N,gb,bm,korea/gbm/zdjys,보물 1519호 묘법연화경삼매참법 권상
37.1147559,127.9210574,,N,gb,bm,korea/gbm/zcncuj,보물 1527호 충주백운암철조여래좌상
37.3045873,127.6058603,,N,gb,bm,korea/gbm/zggyj,보물 1532호 여주 효종 영릉재실
36.8352833,127.5513517,,N,gb,bm,korea/gbm/zcnjic,보물 1551호 진천영수사영산회괘불탱
35.3407828,126.8892327,,N,gb,bm,korea/gbm/zjndy,보물 1555호 담양 용흥사동종
36.3640186,128.2291048,,N,gb,bm,korea/gbm/zgbsaj,보물 1568호 상주 양진당
36.2092251,127.1808029,,N,gb,bm,korea/gbm/zcnns,보물 1569호 논산 돈암서원 응도당
36.3967822,129.1459359,,N,gb,bm,korea/gbm/zgbcs,보물 1570호 청송 대전사 보광전
36.6951151,128.809611,,N,gb,bm,korea/gbm/zgbad,보물 1571호 안동 보광사 목조관음보살좌상 및 복장유물
37.3087504,127.4048408,,N,gb,bm,korea/gbm/zggic,보물 1573호 청자 양각연판문 접시
35.9270721,128.2902215,,N,gb,bm,korea/gbm/zgbsej,보물 1575호 성주향교 대성전 및 명륜당
35.8150654,127.1498058,,N,gb,bm,korea/gbm/zjbjj,보물 1578호 전주 경기전 정전
37.6159272,126.905057,,N,gb,bm,korea/gbm/zsuep,보물 1580호 서울 수국사 목조아미타여래좌상 및 복장유물
35.233334,129.0794173,,N,gb,bm,korea/gbm/zbsgj,보물 1595-2호 목장지도
37.2429467,127.0800511,,N,gb,bm,korea/gbm/zggyi,보물 1598호 함경도·경기도·강원도 지도
36.016091,128.2987735,,N,gb,bm,korea/gbm/zgbsej,보물 1608호 성주 선석사 영산회 괘불탱
36.1259212,128.8978527,,N,gb,bm,korea/gbm/zgbyc,보물 1612호 영천 봉림사 영산회상도 및 복장유물
35.9902075,129.2966608,,N,gb,bm,korea/gbm/zgbgjh,보물 1615호 경주 왕룡사원 목조아미타여래좌상
37.5775725,127.0088,,N,gb,bm,korea/gbm/zsujr,보물 1621호 서울 지장암 목조비로자나불좌상
36.2835008,128.1658634,,N,gb,bm,korea/gbm/zgbgm,보물 1638호 구미 수다사 영산회상도
36.7398599,128.2237328,,N,gb,bm,korea/gbm/zgbmg,보물 1640호 문경 김용사 영산회괘불도
35.8006122,128.1358797,,N,gb,bm,korea/gbm/zgbsej,보물 1647호 길흉축월횡간 고려목판
36.7775846,128.3760523,,N,gb,bm,korea/gbm/zgbyec,보물 1648호 예천 명봉사 경청선원자적선사능운탑비
36.3761859,127.3752477,,N,gb,bm,korea/gbm/zdjys,보물 1652호 통영 측우대
35.8019167,128.1478509,,N,gb,bm,korea/gbm/zgbsej,보물 1656호 성주 법수사지 삼층석탑
37.3150331,126.8597043,,N,gb,bm,korea/gbm/zggasa,보물 1673호 이하진 필적 천금물전
35.1803303,128.5533852,,N,gb,bm,korea/gbm/zgncu,보물 1682호 유한지 예서 기원첩
35.2966703,128.0585107,,N,gb,bm,korea/gbm/zgnjj,보물 1687호 진주 응석사 목조석가여래삼불좌상
35.6895663,127.9147338,,N,gb,bm,korea/gbm/zgngc,보물 1690호 거창 심우사 목조아미타여래좌상
